Target Return,Expected Annual Return,Annual Volatility,Sharpe Ratio,Weight_600900.SS,Weight_601318.SS,Weight_600519.SS,Weight_600887.SS,Weight_600036.SS
0.08415986171416286,0.08415986171416284,0.1808869458307852,0.3823374948176747,0.9315829102546404,0.0684170897453596,0.0,0.0,3.311983609777101e-18
0.08475631086993837,0.08475631086993836,0.18146026855332353,0.3844164423764198,0.9391848091152357,0.060815190884764246,0.0,2.7782074760142356e-18,0.0
0.0853527600257139,0.08535276002571392,0.18205876386556202,0.38642885699072765,0.9467867079758318,0.053213292024168204,2.2126665727535686e-18,0.0,2.9363009230223615e-19
0.08594920918148942,0.0859492091814894,0.1826821843596849,0.3883750866575843,0.9543886068364269,0.045611393163573086,5.571400698842759e-18,0.0,0.0
0.08654565833726494,0.08654565833726494,0.18333027575922264,0.3902555540320554,0.9619905056970225,0.03800949430297756,6.503658969337193e-19,0.0,0.0
0.08714210749304047,0.08714210749304045,0.184002777378051,0.39207075306704586,0.9695924045576179,0.030407595442382206,0.0,0.0,3.5661435383804506e-18
0.08773855664881598,0.08773855664881597,0.18469942257916744,0.393821245530089,0.9771943034182133,0.022805696581786737,0.0,6.726498350281075e-18,6.112169197118688e-18
0.0883350058045915,0.08833500580459151,0.1854199392316706,0.39550765742061866,0.984796202278809,0.01520379772119106,5.954964219636627e-19,0.0,4.108723562197871e-18
0.08893145496036703,0.08893145496036704,0.18616405016445103,0.39713067531061175,0.9923981011394046,0.007601898860595411,0.0,1.8216338540126514e-17,1.258478684395194e-17
0.08952790411614255,0.08952790411607016,0.1869314736150924,0.3986910426305704,0.9999999999990774,9.226241732412932e-13,0.0,4.784042086092288e-18,5.366800753803247e-18
